NUM_MPM;COD_PAY_ENTR;COD_STE_ENTR;COD_GARE_ENTR;LIB_GARE_ENT;COD_PAY_SOR;COD_STE_SOR;COD_GARE_SOR;LIB_GAR_SOR;HRD_SOR;DATE_SOR;HRD_ENTR;DATE_ENTR
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;09/01/2014 08:29:00;201401090829;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;21/01/2014 08:24:00;201401210824;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;12/01/2014 11:07:00;201401121107;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/01/2014 08:11:00;201401240811;;
25004903597500002;250;06;038;PAS DE TRETS;250;06;036;PONT DE L ETOILE;12/01/2014 10:59:00;201401121059;12/01/2014 10:55:00;201401121055
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;17/01/2014 08:15:00;201401170815;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;12/01/2014 16:11:00;201401121611;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/01/2014 19:57:00;201401241957;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/01/2014 08:22:00;201401200822;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;23/01/2014 08:15:00;201401230815;;
25004903357700003;000;00;000;;250;06;001;CANET DE MEYREUIL;26/02/2014 10:31:00;201402261031;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;05/02/2014 08:25:00;201402050825;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;09/02/2014 12:10:00;201402091210;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;10/02/2014 20:07:00;201402102007;;
25004904069400001;000;00;000;;250;06;035;CASSIS;08/02/2014 14:42:00;201402081442;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;26/02/2014 08:24:00;201402260824;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/02/2014 08:27:00;201402280827;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/02/2014 08:33:00;201402200833;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;12/02/2014 08:31:00;201402120831;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;18/02/2014 08:33:00;201402180833;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;03/02/2014 08:27:00;201402030827;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;10/02/2014 08:11:00;201402100811;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/02/2014 19:44:00;201402241944;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;03/02/2014 20:26:00;201402032026;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;06/02/2014 19:55:00;201402061955;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;17/02/2014 08:32:00;201402170832;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;07/02/2014 19:51:00;201402071951;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/02/2014 19:26:00;201402281926;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;11/02/2014 08:25:00;201402110825;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;21/02/2014 20:02:00;201402212002;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/02/2014 19:41:00;201402201941;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;13/02/2014 19:49:00;201402131949;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;11/02/2014 19:43:00;201402111943;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;27/02/2014 19:39:00;201402271939;;
25004903597500002;250;06;038;PAS DE TRETS;250;06;036;PONT DE L ETOILE;09/02/2014 12:03:00;201402091203;09/02/2014 11:59:00;201402091159
25004903597500002;250;06;036;PONT DE L ETOILE;250;06;038;PAS DE TRETS;09/02/2014 17:15:00;201402091715;09/02/2014 17:11:00;201402091711
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;14/02/2014 08:29:00;201402140829;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;07/02/2014 08:20:00;201402070820;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/02/2014 08:22:00;201402190822;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/02/2014 19:55:00;201402191955;;
25004904069400001;000;00;000;;250;06;034;LA CIOTAT ECH.;09/02/2014 15:47:00;201402091547;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;04/02/2014 08:26:00;201402040826;;
25004904069400001;250;06;036;PONT DE L ETOILE;250;06;002;LA BARQUE;09/02/2014 16:07:00;201402091607;09/02/2014 15:55:00;201402091555
25004904069400001;250;06;002;LA BARQUE;250;06;036;PONT DE L ETOILE;08/02/2014 14:35:00;201402081435;08/02/2014 14:22:00;201402081422
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;06/02/2014 09:12:00;201402060912;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;17/02/2014 19:52:00;201402171952;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;21/02/2014 08:23:00;201402210823;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;09/02/2014 17:04:00;201402091704;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;12/02/2014 20:40:00;201402122040;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;13/02/2014 08:24:00;201402130824;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;27/02/2014 08:24:00;201402270824;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;25/02/2014 08:27:00;201402250827;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;05/02/2014 20:24:00;201402052024;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;04/02/2014 20:38:00;201402042038;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;18/02/2014 19:44:00;201402181944;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/02/2014 08:31:00;201402240831;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;26/02/2014 21:06:00;201402262106;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;14/02/2014 19:22:00;201402141922;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;25/02/2014 19:32:00;201402251932;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;04/03/2014 08:16:00;201403040816;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;17/03/2014 19:52:00;201403171952;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;12/03/2014 19:56:00;201403121956;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/03/2014 20:17:00;201403282017;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;21/03/2014 20:11:00;201403212011;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;06/03/2014 08:18:00;201403060818;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;14/03/2014 17:54:00;201403141754;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;03/03/2014 19:42:00;201403031942;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;06/03/2014 20:34:00;201403062034;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/03/2014 20:27:00;201403242027;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;10/03/2014 08:18:00;201403100818;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;03/03/2014 08:34:00;201403030834;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;04/03/2014 21:03:00;201403042103;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;26/03/2014 08:29:00;201403260829;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;11/03/2014 08:22:00;201403110822;;
25004903597500002;250;06;003;POURRIERES;250;06;042;PUGET VILLE;07/03/2014 11:41:00;201403071141;07/03/2014 10:54:00;201403071054
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;17/03/2014 08:21:00;201403170821;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;12/03/2014 08:24:00;201403120824;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/03/2014 08:41:00;201403280841;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/03/2014 08:25:00;201403200825;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/03/2014 08:18:00;201403240818;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;31/03/2014 08:28:00;201403310828;;
25004903597500002;250;06;003;POURRIERES;250;06;009;CAPITOU;18/03/2014 09:37:00;201403180937;18/03/2014 08:58:00;201403180858
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/03/2014 20:20:00;201403202020;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;27/03/2014 08:31:00;201403270831;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;27/03/2014 20:04:00;201403272004;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;11/03/2014 19:54:00;201403111954;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;25/03/2014 20:07:00;201403252007;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;10/03/2014 19:50:00;201403101950;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;26/03/2014 20:19:00;201403262019;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/03/2014 20:08:00;201403192008;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;25/03/2014 08:30:00;201403250830;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;31/03/2014 19:34:00;201403311934;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/03/2014 08:28:00;201403190828;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;21/03/2014 08:34:00;201403210834;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;13/03/2014 07:31:00;201403130731;;
25004903597500002;250;06;042;PUGET VILLE;250;06;003;POURRIERES;07/03/2014 17:50:00;201403071750;07/03/2014 17:14:00;201403071714
25004903597500002;250;06;009;CAPITOU;250;06;003;POURRIERES;18/03/2014 18:05:00;201403181805;18/03/2014 17:26:00;201403181726
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;14/04/2014 08:20:00;201404140820;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;03/04/2014 20:00:00;201404032000;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;23/04/2014 08:24:00;201404230824;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;18/04/2014 08:11:00;201404180811;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;01/04/2014 19:45:00;201404011945;;
25004904069400001;250;06;006;CANNET DES MAURES;250;06;002;LA BARQUE;01/04/2014 12:41:00;201404011241;01/04/2014 12:07:00;201404011207
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;06/04/2014 17:27:00;201404061727;;
25004904069400001;250;06;002;LA BARQUE;250;06;006;CANNET DES MAURES;01/04/2014 09:57:00;201404010957;01/04/2014 09:23:00;201404010923
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;04/04/2014 08:31:00;201404040831;;
25004903597500002;250;06;009;CAPITOU;250;06;003;POURRIERES;11/04/2014 19:56:00;201404111956;11/04/2014 19:17:00;201404111917
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;30/04/2014 08:30:00;201404300830;;
25004903597500002;250;06;036;PONT DE L ETOILE;250;06;038;PAS DE TRETS;06/04/2014 17:40:00;201404061740;06/04/2014 17:35:00;201404061735
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;29/04/2014 08:28:00;201404290828;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;30/04/2014 19:13:00;201404301913;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;18/04/2014 20:06:00;201404182006;;
25004904069400001;000;00;000;;250;06;033;LA CIOTAT P/V;21/04/2014 17:24:00;201404211724;;
25004904069400001;250;06;036;PONT DE L ETOILE;250;06;002;LA BARQUE;21/04/2014 17:43:00;201404211743;21/04/2014 17:32:00;201404211732
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;14/04/2014 19:44:00;201404141944;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;22/04/2014 08:12:00;201404220812;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;02/04/2014 20:56:00;201404022056;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/04/2014 08:32:00;201404280832;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;25/04/2014 19:45:00;201404251945;;
25004904069400001;000;00;000;;250;06;031;BANDOL P/V;21/04/2014 17:13:00;201404211713;;
25004903597500002;250;06;038;PAS DE TRETS;250;06;036;PONT DE L ETOILE;06/04/2014 12:20:00;201404061220;06/04/2014 12:16:00;201404061216
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;04/04/2014 21:08:00;201404042108;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;03/04/2014 08:30:00;201404030830;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;15/04/2014 08:28:00;201404150828;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;01/04/2014 08:28:00;201404010828;;
25004903597500002;250;06;002;LA BARQUE;250;06;038;PAS DE TRETS;29/04/2014 21:24:00;201404292124;29/04/2014 21:17:00;201404292117
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;15/04/2014 20:05:00;201404152005;;
25004904069400001;250;06;002;LA BARQUE;250;06;009;CAPITOU;23/04/2014 13:31:00;201404231331;23/04/2014 12:29:00;201404231229
25004903597500002;250;06;003;POURRIERES;250;06;009;CAPITOU;17/04/2014 09:05:00;201404170905;17/04/2014 08:26:00;201404170826
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;23/04/2014 19:57:00;201404231957;;
25004904069400001;000;00;000;;250;06;031;BANDOL P/V;19/04/2014 12:11:00;201404191211;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;02/04/2014 08:39:00;201404020839;;
25004904069400001;000;00;000;;250;06;033;LA CIOTAT P/V;19/04/2014 12:00:00;201404191200;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;16/04/2014 21:09:00;201404162109;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;25/04/2014 08:32:00;201404250832;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;16/04/2014 08:33:00;201404160833;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/04/2014 08:29:00;201404240829;;
25004903597500002;250;06;003;POURRIERES;250;06;009;CAPITOU;11/04/2014 11:57:00;201404111157;11/04/2014 11:08:00;201404111108
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;06/04/2014 12:28:00;201404061228;;
25004904069400001;250;06;009;CAPITOU;250;06;002;LA BARQUE;23/04/2014 19:22:00;201404231922;23/04/2014 18:32:00;201404231832
25004903597500002;250;06;009;CAPITOU;250;06;003;POURRIERES;17/04/2014 18:32:00;201404171832;17/04/2014 17:48:00;201404171748
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;22/04/2014 20:27:00;201404222027;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/04/2014 19:58:00;201404241958;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/04/2014 19:48:00;201404281948;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;06/05/2014 20:54:00;201405062054;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;09/05/2014 18:27:00;201405091827;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/05/2014 20:16:00;201405202016;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;06/05/2014 08:02:00;201405060802;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;09/05/2014 11:31:00;201405091131;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;26/05/2014 19:46:00;201405261946;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;21/05/2014 08:23:00;201405210823;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;07/05/2014 08:21:00;201405070821;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/05/2014 20:05:00;201405282005;;
25004903357700003;000;00;000;;250;06;012;ANTIBES P/V;29/05/2014 15:26:00;201405291526;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;07/05/2014 20:09:00;201405072009;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;23/05/2014 08:12:00;201405230812;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;05/05/2014 08:21:00;201405050821;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;09/05/2014 10:46:00;201405091046;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;27/05/2014 21:13:00;201405272113;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/05/2014 19:55:00;201405191955;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/05/2014 08:29:00;201405190829;;
25004903597500002;250;06;004;ST.MAXIMIN;250;06;036;PONT DE L ETOILE;09/05/2014 18:19:00;201405091819;09/05/2014 17:56:00;201405091756
25004903357700003;000;00;000;;250;06;019;ST ISIDORE ECH OUEST;29/05/2014 15:37:00;201405291537;;
25004903357700003;250;06;002;LA BARQUE;250;06;009;CAPITOU;29/05/2014 14:53:00;201405291453;29/05/2014 14:05:00;201405291405
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;30/05/2014 13:28:00;201405301328;;
25004903597500002;250;06;036;PONT DE L ETOILE;250;06;002;LA BARQUE;09/05/2014 11:50:00;201405091150;09/05/2014 11:39:00;201405091139
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/05/2014 08:16:00;201405200816;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;27/05/2014 08:04:00;201405270804;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;12/05/2014 20:05:00;201405122005;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;22/05/2014 21:21:00;201405222121;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;13/05/2014 19:33:00;201405131933;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;16/05/2014 08:25:00;201405160825;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;12/05/2014 08:05:00;201405120805;;
25004903597500002;250;06;038;PAS DE TRETS;250;06;036;PONT DE L ETOILE;09/05/2014 10:39:00;201405091039;09/05/2014 10:34:00;201405091034
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;05/05/2014 19:36:00;201405051936;;
25004903597500002;250;06;036;PONT DE L ETOILE;250;06;038;PAS DE TRETS;09/05/2014 19:38:00;201405091938;09/05/2014 19:33:00;201405091933
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;15/05/2014 08:22:00;201405150822;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;21/05/2014 20:27:00;201405212027;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;14/05/2014 08:27:00;201405140827;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;23/05/2014 20:02:00;201405232002;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;28/05/2014 08:20:00;201405280820;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;13/05/2014 08:23:00;201405130823;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;14/05/2014 19:50:00;201405141950;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;15/05/2014 19:56:00;201405151956;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;16/05/2014 20:25:00;201405162025;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;30/05/2014 10:52:00;201405301052;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;22/05/2014 08:33:00;201405220833;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;26/05/2014 08:32:00;201405260832;;
25004903597500002;000;00;000;;250;06;033;LA CIOTAT P/V;09/05/2014 19:26:00;201405091926;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;18/06/2014 23:34:00;201406182334;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;17/06/2014 20:20:00;201406172020;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;23/06/2014 20:02:00;201406232002;;
25004904069400001;250;06;009;CAPITOU;250;06;002;LA BARQUE;04/06/2014 19:40:00;201406041940;04/06/2014 18:38:00;201406041838
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;04/06/2014 08:19:00;201406040819;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/06/2014 19:42:00;201406191942;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;30/06/2014 18:39:00;201406301839;;
25004904069400001;250;06;009;CAPITOU;250;06;002;LA BARQUE;09/06/2014 17:01:00;201406091701;09/06/2014 16:12:00;201406091612
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;02/06/2014 19:58:00;201406021958;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;05/06/2014 20:12:00;201406052012;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;02/06/2014 08:27:00;201406020827;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;27/06/2014 19:13:00;201406271913;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;20/06/2014 08:09:00;201406200809;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;24/06/2014 08:18:00;201406240818;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;03/06/2014 08:23:00;201406030823;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;13/06/2014 08:37:00;201406130837;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;23/06/2014 08:21:00;201406230821;;
25004904069400001;000;00;000;;250;06;014;ANTIBES OUEST;09/06/2014 15:52:00;201406091552;;
25004903597500002;250;06;009;CAPITOU;250;06;003;POURRIERES;10/06/2014 19:59:00;201406101959;10/06/2014 19:20:00;201406101920
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;17/06/2014 08:12:00;201406170812;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;19/06/2014 09:15:00;201406190915;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;30/06/2014 08:31:00;201406300831;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;16/06/2014 08:41:00;201406160841;;
25004903597500002;000;00;000;;250;06;001;CANET DE MEYREUIL;11/06/2014 22:04:00;201406112204;;
